,id0,id1,projectId,matchGrade,similarity,properties,attributeSimilarities,tags,active,probability,type,gtLabel
3138,"{'source': 'A', 'local': 'ybEtjMFyeOzL5l5F', 'blocks': ['rec-ybEtjMFyeOzL5l5F-A##rec-9MjrPjNBkOWIFOGM-B']}","{'source': 'B', 'local': '9MjrPjNBkOWIFOGM', 'blocks': ['rec-ybEtjMFyeOzL5l5F-A##rec-9MjrPjNBkOWIFOGM-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.9053763686652799,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.4878048780487805, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.5567010309278351}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
3139,"{'source': 'A', 'local': 'GEBshrW9AqLsbPRc', 'blocks': ['rec-GEBshrW9AqLsbPRc-A##rec-0qoUJGtw7nWNpCYP-B']}","{'source': 'B', 'local': '0qoUJGtw7nWNpCYP', 'blocks': ['rec-GEBshrW9AqLsbPRc-A##rec-0qoUJGtw7nWNpCYP-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8873728813559323,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.39, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.6041666666666666}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
3140,"{'source': 'A', 'local': 'ddvBcHWiHc6tRdrm', 'blocks': ['rec-fB2g7LMfrYN5U1ry-B##rec-ddvBcHWiHc6tRdrm-A']}","{'source': 'B', 'local': 'fB2g7LMfrYN5U1ry', 'blocks': ['rec-fB2g7LMfrYN5U1ry-B##rec-ddvBcHWiHc6tRdrm-A']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8690028313229647,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.46956521739130436, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 0.8526315789473684, 'PLZ': 0.65}","[{'tag': 'PROBABILITY', 'stringValue': '0,811', 'numericValue': 0.8112503185719219}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.8112503185719219,TP,TRUE_MATCH
3141,"{'source': 'A', 'local': 'HVpkMXl6J5a8tvcJ', 'blocks': ['rec-SAklBDkxoqwfgrni-B##rec-HVpkMXl6J5a8tvcJ-A']}","{'source': 'B', 'local': 'SAklBDkxoqwfgrni', 'blocks': ['rec-SAklBDkxoqwfgrni-B##rec-HVpkMXl6J5a8tvcJ-A']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8813054233264548,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.3781094527363184, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.5583756345177665}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
3142,"{'source': 'A', 'local': 'Uc9dXiDJk3zZnbHu', 'blocks': ['rec-yHZEQRU1yOdw9bnN-B##rec-Uc9dXiDJk3zZnbHu-A']}","{'source': 'B', 'local': 'yHZEQRU1yOdw9bnN', 'blocks': ['rec-yHZEQRU1yOdw9bnN-B##rec-Uc9dXiDJk3zZnbHu-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.7595420755278026,['REPORTED_LINK'],"{'MIDDLENAME': 0.30666666666666664, 'CITY': 1.0, 'LASTNAME': 0.37894736842105264, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.79}","[{'tag': 'PROBABILITY', 'stringValue': '0,977', 'numericValue': 0.9772914737444041}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,0.9772914737444041,TN,TRUE_NON_MATCH
3143,"{'source': 'A', 'local': 'sJircqnKt9CzVsbQ', 'blocks': ['rec-sJircqnKt9CzVsbQ-A##rec-3raeXDTafUDG6kkV-B']}","{'source': 'B', 'local': '3raeXDTafUDG6kkV', 'blocks': ['rec-sJircqnKt9CzVsbQ-A##rec-3raeXDTafUDG6kkV-B']}",648a2d726dddd56ae8446595,NON_MATCH,0.7378315253556774,['REPORTED_LINK'],"{'MIDDLENAME': 0.13333333333333333, 'CITY': 1.0, 'LASTNAME': 0.3728813559322034, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.7918781725888325}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,1.0,TN,TRUE_NON_MATCH
3144,"{'source': 'A', 'local': 'pekxG1pajQEXDPPR', 'blocks': ['rec-pekxG1pajQEXDPPR-A##rec-D08wLw5tp3ZYMD8u-B']}","{'source': 'B', 'local': 'D08wLw5tp3ZYMD8u', 'blocks': ['rec-pekxG1pajQEXDPPR-A##rec-D08wLw5tp3ZYMD8u-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8935876174682146,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.4444444444444444, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.47761194029850745}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
3145,"{'source': 'A', 'local': 'cJG2LCtsPhPFrKIS', 'blocks': ['rec-cJG2LCtsPhPFrKIS-A##rec-bOhW8THRkoNIj81o-B']}","{'source': 'B', 'local': 'bOhW8THRkoNIj81o', 'blocks': ['rec-cJG2LCtsPhPFrKIS-A##rec-bOhW8THRkoNIj81o-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8987282258633255,"['active', 'REPORTED_LINK']","{'CITY': 0.3877551020408163, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.7184466019417476}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
3146,"{'source': 'A', 'local': 'cjAK4qD8qtjxi0X3', 'blocks': ['rec-cjAK4qD8qtjxi0X3-A##rec-QwReq660cUzb3eMs-B']}","{'source': 'B', 'local': 'QwReq660cUzb3eMs', 'blocks': ['rec-cjAK4qD8qtjxi0X3-A##rec-QwReq660cUzb3eMs-B']}",648a2d726dddd56ae8446595,NON_MATCH,0.7691412658164216,['REPORTED_LINK'],"{'MIDDLENAME': 1.0, 'CITY': 0.29213483146067415, 'LASTNAME': 0.49038461538461536, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.6598984771573604}","[{'tag': 'PROBABILITY', 'stringValue': '0,986', 'numericValue': 0.9855868182691827}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,0.9855868182691827,TN,TRUE_NON_MATCH
3147,"{'source': 'A', 'local': 'I0VVxVxdeNHOscHY', 'blocks': ['rec-pRbB96TDFytWTi41-B##rec-I0VVxVxdeNHOscHY-A']}","{'source': 'B', 'local': 'pRbB96TDFytWTi41', 'blocks': ['rec-pRbB96TDFytWTi41-B##rec-I0VVxVxdeNHOscHY-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.7400807927789497,['REPORTED_LINK'],"{'MIDDLENAME': 0.16901408450704225, 'CITY': 1.0, 'LASTNAME': 0.3687150837988827, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.7813953488372093}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,1.0,TN,TRUE_NON_MATCH
3148,"{'source': 'A', 'local': 'LJGACe5vMZxPkY1s', 'blocks': ['rec-QDVt71aab5bqSkDF-B##rec-LJGACe5vMZxPkY1s-A']}","{'source': 'B', 'local': 'QDVt71aab5bqSkDF', 'blocks': ['rec-QDVt71aab5bqSkDF-B##rec-LJGACe5vMZxPkY1s-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.7562291399547628,['REPORTED_LINK'],"{'MIDDLENAME': 0.8559322033898306, 'CITY': 0.37037037037037035, 'LASTNAME': 0.37209302325581395, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.5816326530612245}","[{'tag': 'PROBABILITY', 'stringValue': '0,961', 'numericValue': 0.9607658597583204}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,0.9607658597583204,TN,TRUE_NON_MATCH
3149,"{'source': 'A', 'local': 'REzvBhhn9x5xzgNT', 'blocks': ['rec-REzvBhhn9x5xzgNT-A##rec-EawJk9Mge1KcWxZs-B']}","{'source': 'B', 'local': 'EawJk9Mge1KcWxZs', 'blocks': ['rec-REzvBhhn9x5xzgNT-A##rec-EawJk9Mge1KcWxZs-B']}",648a2d726dddd56ae8446595,NON_MATCH,0.7970489123701079,['REPORTED_LINK'],"{'MIDDLENAME': 1.0, 'CITY': 0.4304932735426009, 'LASTNAME': 0.47342995169082125, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.5728643216080402}","[{'tag': 'PROBABILITY', 'stringValue': '0,955', 'numericValue': 0.9551545328717949}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'FN', 'numericValue': 0.0}]",False,0.9551545328717949,FN,TRUE_MATCH
3150,"{'source': 'A', 'local': 'V84WUqSqkZSe3UVJ', 'blocks': ['rec-V84WUqSqkZSe3UVJ-A##rec-Cau8ZpZdJeTpDEnr-B']}","{'source': 'B', 'local': 'Cau8ZpZdJeTpDEnr', 'blocks': ['rec-V84WUqSqkZSe3UVJ-A##rec-Cau8ZpZdJeTpDEnr-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8918840016781762,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.48132780082987553, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.4158415841584158}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
3151,"{'source': 'A', 'local': 'r07O3pMTgHBLxVa0', 'blocks': ['rec-r07O3pMTgHBLxVa0-A##rec-oismb0KE9RBJ94jv-B']}","{'source': 'B', 'local': 'oismb0KE9RBJ94jv', 'blocks': ['rec-r07O3pMTgHBLxVa0-A##rec-oismb0KE9RBJ94jv-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8944407308377896,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.35294117647058826, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.59375}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
3152,"{'source': 'A', 'local': '4Nt3z3Ud3Y7SghUT', 'blocks': ['rec-5VJQIUHYrQ2kTEIl-B##rec-4Nt3z3Ud3Y7SghUT-A']}","{'source': 'B', 'local': '5VJQIUHYrQ2kTEIl', 'blocks': ['rec-5VJQIUHYrQ2kTEIl-B##rec-4Nt3z3Ud3Y7SghUT-A']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8178786868724277,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 0.16923076923076924, 'CITY': 0.3225806451612903, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.7562189054726368}","[{'tag': 'PROBABILITY', 'stringValue': '0,886', 'numericValue': 0.8859470468431772}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'FPs', 'numericValue': 0.0}]",True,0.8859470468431772,FPs,TRUE_NON_MATCH
3153,"{'source': 'A', 'local': 'lnqC7TlqPV4FZtAW', 'blocks': ['rec-lnqC7TlqPV4FZtAW-A##rec-iJVJq9gP5GnmVtFu-B']}","{'source': 'B', 'local': 'iJVJq9gP5GnmVtFu', 'blocks': ['rec-lnqC7TlqPV4FZtAW-A##rec-iJVJq9gP5GnmVtFu-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.9075441426156313,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.5040650406504065, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.5615763546798029}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
3154,"{'source': 'A', 'local': 'gN582lNQDP9VZXjz', 'blocks': ['rec-gN582lNQDP9VZXjz-A##rec-A311X5W4KpuE78O3-B']}","{'source': 'B', 'local': 'A311X5W4KpuE78O3', 'blocks': ['rec-gN582lNQDP9VZXjz-A##rec-A311X5W4KpuE78O3-B']}",648a2d726dddd56ae8446595,NON_MATCH,0.8413746306041754,['REPORTED_LINK'],"{'MIDDLENAME': 0.5342465753424658, 'CITY': 1.0, 'LASTNAME': 0.6010362694300518, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.6629213483146067}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,1.0,TN,TRUE_NON_MATCH
3155,"{'source': 'A', 'local': '74YxfEi79GUOPf2P', 'blocks': ['rec-WM0XZgmFBrUXbMDM-B##rec-74YxfEi79GUOPf2P-A']}","{'source': 'B', 'local': 'WM0XZgmFBrUXbMDM', 'blocks': ['rec-WM0XZgmFBrUXbMDM-B##rec-74YxfEi79GUOPf2P-A']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8729047114042174,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.40594059405940597, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.44329896907216493}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
3156,"{'source': 'A', 'local': 'Q0AJRPT70DlbIjEP', 'blocks': ['rec-a9oI3tIg7nl5NAsT-B##rec-Q0AJRPT70DlbIjEP-A']}","{'source': 'B', 'local': 'a9oI3tIg7nl5NAsT', 'blocks': ['rec-a9oI3tIg7nl5NAsT-B##rec-Q0AJRPT70DlbIjEP-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.7294751768745855,['REPORTED_LINK'],"{'MIDDLENAME': 0.1724137931034483, 'CITY': 1.0, 'LASTNAME': 0.5092592592592593, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 0.3902439024390244, 'PLZ': 0.7643979057591623}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,1.0,TN,TRUE_NON_MATCH
3157,"{'source': 'A', 'local': 'i8vjGfQmqqkubuXD', 'blocks': ['rec-i8vjGfQmqqkubuXD-A##rec-CQGT1InXkTu50WNK-B']}","{'source': 'B', 'local': 'CQGT1InXkTu50WNK', 'blocks': ['rec-i8vjGfQmqqkubuXD-A##rec-CQGT1InXkTu50WNK-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.8824346133070176,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.4079601990049751, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.5346534653465347}","[{'tag': 'PROBABILITY', 'stringValue': '0,886', 'numericValue': 0.8859470468431772}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.8859470468431772,TP,TRUE_MATCH
3158,"{'source': 'A', 'local': 'bmzQ36O533jwAAg6', 'blocks': ['rec-bmzQ36O533jwAAg6-A##rec-E6Egt4rZjbHdRBHH-B']}","{'source': 'B', 'local': 'E6Egt4rZjbHdRBHH', 'blocks': ['rec-bmzQ36O533jwAAg6-A##rec-E6Egt4rZjbHdRBHH-B']}",648a2d726dddd56ae8446595,NON_MATCH,0.8320790447081362,['REPORTED_LINK'],"{'CITY': 1.0, 'LASTNAME': 0.467005076142132, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.6995073891625616}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,1.0,TN,TRUE_NON_MATCH
3159,"{'source': 'A', 'local': '6QUMPfga6LkA3zbb', 'blocks': ['rec-VMzTHw0X0xsH5Xtl-B##rec-6QUMPfga6LkA3zbb-A']}","{'source': 'B', 'local': 'VMzTHw0X0xsH5Xtl', 'blocks': ['rec-VMzTHw0X0xsH5Xtl-B##rec-6QUMPfga6LkA3zbb-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.7430608607079194,['REPORTED_LINK'],"{'MIDDLENAME': 0.40816326530612246, 'CITY': 1.0, 'LASTNAME': 0.38235294117647056, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 0.3163265306122449, 'PLZ': 1.0}","[{'tag': 'PROBABILITY', 'stringValue': '0,883', 'numericValue': 0.8827110450869341}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,0.8827110450869341,TN,TRUE_NON_MATCH
3160,"{'source': 'A', 'local': '65R956Hdwa2MjzHK', 'blocks': ['rec-veGh2oAxRnG2hl6f-B##rec-65R956Hdwa2MjzHK-A']}","{'source': 'B', 'local': 'veGh2oAxRnG2hl6f', 'blocks': ['rec-veGh2oAxRnG2hl6f-B##rec-65R956Hdwa2MjzHK-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.8502002851517414,['REPORTED_LINK'],"{'MIDDLENAME': 1.0, 'CITY': 1.0, 'LASTNAME': 0.39805825242718446, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.6564102564102564}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'FN', 'numericValue': 0.0}]",False,1.0,FN,TRUE_MATCH
3161,"{'source': 'A', 'local': 'C7rsTn7AAd6rWseC', 'blocks': ['rec-tky5rxxEMmTTFXPd-B##rec-C7rsTn7AAd6rWseC-A']}","{'source': 'B', 'local': 'tky5rxxEMmTTFXPd', 'blocks': ['rec-tky5rxxEMmTTFXPd-B##rec-C7rsTn7AAd6rWseC-A']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.9097409705512073,"['active', 'REPORTED_LINK']","{'CITY': 0.48535564853556484, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.7128712871287128}","[{'tag': 'PROBABILITY', 'stringValue': '0,886', 'numericValue': 0.8859470468431772}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.8859470468431772,TP,TRUE_MATCH
3162,"{'source': 'A', 'local': 'aLfKbcsyAZns8raK', 'blocks': ['rec-jc7K9VbafdB9leDa-B##rec-aLfKbcsyAZns8raK-A']}","{'source': 'B', 'local': 'jc7K9VbafdB9leDa', 'blocks': ['rec-jc7K9VbafdB9leDa-B##rec-aLfKbcsyAZns8raK-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.7907130267818848,['REPORTED_LINK'],"{'MIDDLENAME': 0.35233160621761656, 'CITY': 1.0, 'LASTNAME': 0.4044943820224719, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.7437185929648241}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,1.0,TN,TRUE_NON_MATCH
3163,"{'source': 'A', 'local': '1OFmFbHZYnrW8M3l', 'blocks': ['rec-v4A0Uo8qH2CCY7Ja-B##rec-1OFmFbHZYnrW8M3l-A']}","{'source': 'B', 'local': 'v4A0Uo8qH2CCY7Ja', 'blocks': ['rec-v4A0Uo8qH2CCY7Ja-B##rec-1OFmFbHZYnrW8M3l-A']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.9088174982911825,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.45864661654135336, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.6285714285714286}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
3164,"{'source': 'A', 'local': 'KjampObhkLB3h2AJ', 'blocks': ['rec-sllkf7pYBO7xjRMQ-B##rec-KjampObhkLB3h2AJ-A']}","{'source': 'B', 'local': 'sllkf7pYBO7xjRMQ', 'blocks': ['rec-sllkf7pYBO7xjRMQ-B##rec-KjampObhkLB3h2AJ-A']}",648a2d726dddd56ae8446595,NON_MATCH,0.7607551896999133,['REPORTED_LINK'],"{'MIDDLENAME': 0.1981981981981982, 'CITY': 1.0, 'LASTNAME': 0.37714285714285717, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLACEOFBIRTH': 1.0, 'PLZ': 0.6532663316582915}","[{'tag': 'PROBABILITY', 'stringValue': '1,000', 'numericValue': 1.0}, {'tag': 'removedByClassifier'}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_NON_MATCH', 'numericValue': 0.0}, {'tag': 'type', 'stringValue': 'TN', 'numericValue': 1.0}]",False,1.0,TN,TRUE_NON_MATCH
3165,"{'source': 'A', 'local': 'L4mfN1141zHLgtqT', 'blocks': ['rec-L4mfN1141zHLgtqT-A##rec-B4AtIbLFWBMWAmX4-B']}","{'source': 'B', 'local': 'B4AtIbLFWBMWAmX4', 'blocks': ['rec-L4mfN1141zHLgtqT-A##rec-B4AtIbLFWBMWAmX4-B']}",648a2d726dddd56ae8446595,CERTAIN_MATCH,0.9084144462399939,"['active', 'REPORTED_LINK']","{'MIDDLENAME': 1.0, 'CITY': 0.4878048780487805, 'LASTNAME': 1.0, 'YEAROFBIRTH': 1.0, 'FIRSTNAME': 1.0, 'PLZ': 0.696969696969697}","[{'tag': 'PROBABILITY', 'stringValue': '0,983', 'numericValue': 0.9825633285383845}, {'tag': 'Groundtruth-Label', 'stringValue': 'TRUE_MATCH', 'numericValue': 1.0}, {'tag': 'type', 'stringValue': 'TP', 'numericValue': 1.0}]",True,0.9825633285383845,TP,TRUE_MATCH
